starttime	seconds	ctime	dtime	ttime	wait
Wed Apr 10 00:22:09 2024	1712708529	0	211	211	197
Wed Apr 10 00:22:18 2024	1712708538	0	211	211	200
Wed Apr 10 00:22:16 2024	1712708536	0	211	211	199
Wed Apr 10 00:22:19 2024	1712708539	0	211	211	200
Wed Apr 10 00:22:07 2024	1712708527	0	211	211	199
Wed Apr 10 00:22:06 2024	1712708526	0	211	211	198
Wed Apr 10 00:22:14 2024	1712708534	0	211	211	199
Wed Apr 10 00:22:10 2024	1712708530	0	211	211	198
Wed Apr 10 00:22:18 2024	1712708538	0	211	211	200
Wed Apr 10 00:22:06 2024	1712708526	0	211	211	198
Wed Apr 10 00:22:17 2024	1712708537	0	211	211	197
Wed Apr 10 00:22:10 2024	1712708530	0	211	211	198
Wed Apr 10 00:22:14 2024	1712708534	0	211	211	199
Wed Apr 10 00:22:10 2024	1712708530	0	211	211	199
Wed Apr 10 00:22:18 2024	1712708538	0	211	211	199
Wed Apr 10 00:22:18 2024	1712708538	0	211	211	199
Wed Apr 10 00:22:10 2024	1712708530	0	211	211	197
Wed Apr 10 00:22:08 2024	1712708528	0	211	211	196
Wed Apr 10 00:22:18 2024	1712708538	0	211	211	201
Wed Apr 10 00:22:18 2024	1712708538	0	211	211	199
Wed Apr 10 00:22:15 2024	1712708535	0	211	211	199
Wed Apr 10 00:22:19 2024	1712708539	0	211	211	196
Wed Apr 10 00:22:14 2024	1712708534	0	211	211	200
Wed Apr 10 00:22:19 2024	1712708539	0	211	211	198
Wed Apr 10 00:22:05 2024	1712708525	14	197	211	184
Wed Apr 10 00:22:17 2024	1712708537	0	211	211	198
Wed Apr 10 00:22:15 2024	1712708535	0	211	211	198
Wed Apr 10 00:22:08 2024	1712708528	0	211	211	199
Wed Apr 10 00:22:20 2024	1712708540	0	211	211	200
Wed Apr 10 00:22:08 2024	1712708528	0	211	211	199
Wed Apr 10 00:22:14 2024	1712708534	0	211	211	199
Wed Apr 10 00:22:16 2024	1712708536	0	211	211	200
Wed Apr 10 00:22:14 2024	1712708534	0	211	211	196
Wed Apr 10 00:22:14 2024	1712708534	0	211	211	198
Wed Apr 10 00:22:10 2024	1712708530	0	211	211	197
Wed Apr 10 00:22:18 2024	1712708538	0	211	211	197
Wed Apr 10 00:22:14 2024	1712708534	0	211	211	197
Wed Apr 10 00:22:19 2024	1712708539	0	211	211	197
Wed Apr 10 00:22:14 2024	1712708534	0	211	211	196
Wed Apr 10 00:22:07 2024	1712708527	0	211	211	199
Wed Apr 10 00:22:19 2024	1712708539	0	211	211	199
Wed Apr 10 00:22:08 2024	1712708528	0	211	211	199
Wed Apr 10 00:22:20 2024	1712708540	0	211	211	196
Wed Apr 10 00:22:15 2024	1712708535	0	211	211	197
Wed Apr 10 00:22:10 2024	1712708530	0	211	211	198
Wed Apr 10 00:22:06 2024	1712708526	0	211	211	201
Wed Apr 10 00:22:19 2024	1712708539	0	211	211	199
Wed Apr 10 00:22:17 2024	1712708537	0	211	211	200
Wed Apr 10 00:22:16 2024	1712708536	0	211	211	198
Wed Apr 10 00:22:09 2024	1712708529	0	211	211	199
Wed Apr 10 00:22:17 2024	1712708537	0	211	211	199
Wed Apr 10 00:22:11 2024	1712708531	0	211	211	200
Wed Apr 10 00:22:18 2024	1712708538	0	211	211	198
Wed Apr 10 00:22:11 2024	1712708531	0	211	211	200
Wed Apr 10 00:22:08 2024	1712708528	0	211	211	199
Wed Apr 10 00:22:15 2024	1712708535	0	211	211	195
Wed Apr 10 00:22:19 2024	1712708539	0	211	211	199
Wed Apr 10 00:22:05 2024	1712708525	11	200	211	187
Wed Apr 10 00:22:14 2024	1712708534	0	211	211	198
Wed Apr 10 00:22:20 2024	1712708540	0	211	211	199
Wed Apr 10 00:22:16 2024	1712708536	0	211	211	199
Wed Apr 10 00:22:14 2024	1712708534	0	211	211	200
Wed Apr 10 00:22:09 2024	1712708529	0	211	211	199
Wed Apr 10 00:22:20 2024	1712708540	0	211	211	199
Wed Apr 10 00:22:19 2024	1712708539	0	211	211	199
Wed Apr 10 00:22:16 2024	1712708536	0	211	211	199
Wed Apr 10 00:22:14 2024	1712708534	0	211	211	200
Wed Apr 10 00:22:14 2024	1712708534	0	211	211	198
Wed Apr 10 00:22:09 2024	1712708529	0	211	211	199
Wed Apr 10 00:22:18 2024	1712708538	0	211	211	198
Wed Apr 10 00:22:10 2024	1712708530	0	211	211	197
Wed Apr 10 00:22:06 2024	1712708526	0	211	211	199
Wed Apr 10 00:22:16 2024	1712708536	0	211	211	198
Wed Apr 10 00:22:14 2024	1712708534	0	211	211	201
Wed Apr 10 00:22:08 2024	1712708528	0	211	211	199
Wed Apr 10 00:22:07 2024	1712708527	0	211	211	198
Wed Apr 10 00:22:19 2024	1712708539	0	211	211	199
Wed Apr 10 00:22:08 2024	1712708528	0	211	211	198
Wed Apr 10 00:22:18 2024	1712708538	0	211	211	199
Wed Apr 10 00:22:14 2024	1712708534	0	211	211	197
Wed Apr 10 00:22:08 2024	1712708528	0	211	211	199
Wed Apr 10 00:22:16 2024	1712708536	0	211	211	200
Wed Apr 10 00:22:07 2024	1712708527	0	211	211	199
Wed Apr 10 00:22:09 2024	1712708529	0	211	211	199
Wed Apr 10 00:22:18 2024	1712708538	0	211	211	199
Wed Apr 10 00:22:09 2024	1712708529	0	211	211	199
Wed Apr 10 00:22:08 2024	1712708528	0	211	211	199
Wed Apr 10 00:22:19 2024	1712708539	0	211	211	199
Wed Apr 10 00:22:10 2024	1712708530	0	211	211	197
Wed Apr 10 00:22:14 2024	1712708534	0	211	211	200
Wed Apr 10 00:22:05 2024	1712708525	11	200	211	186
Wed Apr 10 00:22:16 2024	1712708536	0	211	211	198
Wed Apr 10 00:22:18 2024	1712708538	0	211	211	200
Wed Apr 10 00:22:10 2024	1712708530	0	211	211	197
Wed Apr 10 00:22:10 2024	1712708530	0	211	211	198
Wed Apr 10 00:22:19 2024	1712708539	0	211	211	199
Wed Apr 10 00:22:15 2024	1712708535	0	211	211	194
Wed Apr 10 00:22:14 2024	1712708534	0	211	211	199
Wed Apr 10 00:22:18 2024	1712708538	0	211	211	197
Wed Apr 10 00:22:09 2024	1712708529	0	211	211	200
Wed Apr 10 00:22:14 2024	1712708534	0	211	211	198
Wed Apr 10 00:22:11 2024	1712708531	0	211	211	199
Wed Apr 10 00:22:17 2024	1712708537	0	211	211	196
Wed Apr 10 00:22:14 2024	1712708534	0	211	211	200
Wed Apr 10 00:22:07 2024	1712708527	0	211	211	200
Wed Apr 10 00:22:17 2024	1712708537	0	211	211	201
Wed Apr 10 00:22:10 2024	1712708530	0	211	211	197
Wed Apr 10 00:22:14 2024	1712708534	0	211	211	199
Wed Apr 10 00:22:14 2024	1712708534	0	211	211	200
Wed Apr 10 00:22:14 2024	1712708534	0	211	211	200
Wed Apr 10 00:22:07 2024	1712708527	0	211	211	200
Wed Apr 10 00:22:15 2024	1712708535	0	211	211	197
Wed Apr 10 00:22:08 2024	1712708528	0	211	211	198
Wed Apr 10 00:22:08 2024	1712708528	0	211	211	200
Wed Apr 10 00:22:08 2024	1712708528	0	211	211	198
Wed Apr 10 00:22:08 2024	1712708528	0	211	211	199
Wed Apr 10 00:22:07 2024	1712708527	0	211	211	197
Wed Apr 10 00:22:18 2024	1712708538	0	211	211	198
Wed Apr 10 00:22:08 2024	1712708528	0	211	211	198
Wed Apr 10 00:22:14 2024	1712708534	0	211	211	200
Wed Apr 10 00:22:20 2024	1712708540	0	211	211	198
Wed Apr 10 00:22:08 2024	1712708528	0	211	211	197
Wed Apr 10 00:22:18 2024	1712708538	0	211	211	199
Wed Apr 10 00:22:10 2024	1712708530	0	211	211	199
Wed Apr 10 00:22:19 2024	1712708539	0	211	211	198
Wed Apr 10 00:22:15 2024	1712708535	0	211	211	200
Wed Apr 10 00:22:08 2024	1712708528	0	211	211	197
Wed Apr 10 00:22:08 2024	1712708528	0	211	211	197
Wed Apr 10 00:22:18 2024	1712708538	0	211	211	199
Wed Apr 10 00:22:17 2024	1712708537	0	211	211	200
Wed Apr 10 00:22:14 2024	1712708534	0	211	211	200
Wed Apr 10 00:22:17 2024	1712708537	0	211	211	199
Wed Apr 10 00:22:09 2024	1712708529	0	211	211	198
Wed Apr 10 00:22:19 2024	1712708539	0	211	211	200
Wed Apr 10 00:22:08 2024	1712708528	0	211	211	195
Wed Apr 10 00:22:07 2024	1712708527	0	211	211	199
Wed Apr 10 00:22:20 2024	1712708540	0	211	211	201
Wed Apr 10 00:22:19 2024	1712708539	0	211	211	196
Wed Apr 10 00:22:18 2024	1712708538	0	211	211	198
Wed Apr 10 00:22:16 2024	1712708536	0	211	211	198
Wed Apr 10 00:22:08 2024	1712708528	0	211	211	199
Wed Apr 10 00:22:17 2024	1712708537	0	211	211	200
Wed Apr 10 00:22:17 2024	1712708537	0	211	211	201
Wed Apr 10 00:22:14 2024	1712708534	0	211	211	196
Wed Apr 10 00:22:06 2024	1712708526	0	211	211	198
Wed Apr 10 00:22:09 2024	1712708529	0	211	211	200
Wed Apr 10 00:22:14 2024	1712708534	0	211	211	200
Wed Apr 10 00:22:09 2024	1712708529	0	211	211	196
Wed Apr 10 00:22:14 2024	1712708534	0	211	211	197
Wed Apr 10 00:22:16 2024	1712708536	0	211	211	199
Wed Apr 10 00:22:16 2024	1712708536	0	211	211	200
Wed Apr 10 00:22:16 2024	1712708536	0	211	211	200
Wed Apr 10 00:22:16 2024	1712708536	0	211	211	201
Wed Apr 10 00:22:08 2024	1712708528	0	211	211	197
Wed Apr 10 00:22:10 2024	1712708530	0	211	211	200
Wed Apr 10 00:22:14 2024	1712708534	0	211	211	199
Wed Apr 10 00:22:15 2024	1712708535	0	211	211	197
Wed Apr 10 00:22:14 2024	1712708534	0	211	211	198
Wed Apr 10 00:22:10 2024	1712708530	0	211	211	198
Wed Apr 10 00:22:08 2024	1712708528	0	211	211	199
Wed Apr 10 00:22:17 2024	1712708537	0	211	211	200
Wed Apr 10 00:22:10 2024	1712708530	0	211	211	199
Wed Apr 10 00:22:15 2024	1712708535	0	211	211	198
Wed Apr 10 00:22:14 2024	1712708534	0	211	211	200
Wed Apr 10 00:22:14 2024	1712708534	0	211	211	199
Wed Apr 10 00:22:10 2024	1712708530	0	211	211	200
Wed Apr 10 00:22:07 2024	1712708527	0	211	211	200
Wed Apr 10 00:22:07 2024	1712708527	0	211	211	199
Wed Apr 10 00:22:08 2024	1712708528	0	211	211	198
Wed Apr 10 00:22:16 2024	1712708536	0	211	211	200
Wed Apr 10 00:22:08 2024	1712708528	0	211	211	199
Wed Apr 10 00:22:17 2024	1712708537	0	211	211	199
Wed Apr 10 00:22:10 2024	1712708530	0	211	211	199
Wed Apr 10 00:22:10 2024	1712708530	0	211	211	197
Wed Apr 10 00:22:10 2024	1712708530	0	211	211	199
Wed Apr 10 00:22:08 2024	1712708528	0	211	211	199
Wed Apr 10 00:22:18 2024	1712708538	0	211	211	199
Wed Apr 10 00:22:07 2024	1712708527	0	211	211	199
Wed Apr 10 00:22:14 2024	1712708534	0	211	211	197
Wed Apr 10 00:22:17 2024	1712708537	0	211	211	200
Wed Apr 10 00:22:14 2024	1712708534	0	211	211	198
Wed Apr 10 00:22:07 2024	1712708527	0	211	211	201
Wed Apr 10 00:22:15 2024	1712708535	0	211	211	199
Wed Apr 10 00:22:14 2024	1712708534	0	211	211	199
Wed Apr 10 00:22:08 2024	1712708528	0	211	211	198
Wed Apr 10 00:22:16 2024	1712708536	0	211	211	199
Wed Apr 10 00:22:18 2024	1712708538	0	211	211	200
Wed Apr 10 00:22:15 2024	1712708535	0	211	211	200
Wed Apr 10 00:22:09 2024	1712708529	0	211	211	200
Wed Apr 10 00:22:08 2024	1712708528	0	211	211	199
Wed Apr 10 00:22:07 2024	1712708527	0	211	211	197
Wed Apr 10 00:22:16 2024	1712708536	0	211	211	200
Wed Apr 10 00:22:17 2024	1712708537	0	211	211	199
Wed Apr 10 00:22:19 2024	1712708539	0	211	211	199
Wed Apr 10 00:22:15 2024	1712708535	0	211	211	199
Wed Apr 10 00:22:16 2024	1712708536	0	211	211	200
Wed Apr 10 00:22:17 2024	1712708537	0	211	211	200
Wed Apr 10 00:22:10 2024	1712708530	0	211	211	198
Wed Apr 10 00:22:17 2024	1712708537	0	211	211	200
Wed Apr 10 00:22:16 2024	1712708536	0	211	211	199
Wed Apr 10 00:22:08 2024	1712708528	0	211	211	198
Wed Apr 10 00:22:14 2024	1712708534	0	211	211	199
Wed Apr 10 00:22:14 2024	1712708534	0	211	211	200
Wed Apr 10 00:22:10 2024	1712708530	0	211	211	200
Wed Apr 10 00:22:16 2024	1712708536	0	211	211	200
Wed Apr 10 00:22:18 2024	1712708538	0	211	211	199
Wed Apr 10 00:22:08 2024	1712708528	0	211	211	199
Wed Apr 10 00:22:15 2024	1712708535	0	211	212	199
Wed Apr 10 00:22:07 2024	1712708527	0	211	212	201
Wed Apr 10 00:22:19 2024	1712708539	0	211	212	200
Wed Apr 10 00:22:15 2024	1712708535	0	211	212	199
Wed Apr 10 00:22:20 2024	1712708540	0	211	212	199
Wed Apr 10 00:22:08 2024	1712708528	0	211	212	198
Wed Apr 10 00:22:19 2024	1712708539	0	211	212	200
Wed Apr 10 00:22:19 2024	1712708539	0	211	212	201
Wed Apr 10 00:22:15 2024	1712708535	0	212	212	199
Wed Apr 10 00:22:10 2024	1712708530	0	212	212	195
Wed Apr 10 00:22:20 2024	1712708540	0	211	212	201
Wed Apr 10 00:22:20 2024	1712708540	0	211	212	201
Wed Apr 10 00:22:15 2024	1712708535	0	211	212	197
Wed Apr 10 00:22:17 2024	1712708537	0	212	212	199
Wed Apr 10 00:22:10 2024	1712708530	0	212	212	198
Wed Apr 10 00:22:14 2024	1712708534	0	212	212	198
Wed Apr 10 00:22:16 2024	1712708536	0	212	212	201
Wed Apr 10 00:22:18 2024	1712708538	0	212	212	200
Wed Apr 10 00:22:09 2024	1712708529	0	212	212	199
Wed Apr 10 00:22:07 2024	1712708527	0	212	212	193
Wed Apr 10 00:22:10 2024	1712708530	0	212	212	201
Wed Apr 10 00:22:10 2024	1712708530	0	212	212	201
Wed Apr 10 00:22:07 2024	1712708527	0	212	212	198
Wed Apr 10 00:22:14 2024	1712708534	0	211	212	201
Wed Apr 10 00:22:18 2024	1712708538	0	212	212	197
Wed Apr 10 00:22:08 2024	1712708528	0	212	212	196
Wed Apr 10 00:22:10 2024	1712708530	0	212	212	195
Wed Apr 10 00:22:15 2024	1712708535	0	212	212	198
Wed Apr 10 00:22:17 2024	1712708537	0	212	212	199
Wed Apr 10 00:22:14 2024	1712708534	0	212	212	198
Wed Apr 10 00:22:10 2024	1712708530	0	212	212	197
Wed Apr 10 00:22:10 2024	1712708530	0	212	212	199
Wed Apr 10 00:22:08 2024	1712708528	0	212	212	199
Wed Apr 10 00:22:19 2024	1712708539	0	212	212	201
Wed Apr 10 00:22:07 2024	1712708527	0	212	212	199
Wed Apr 10 00:22:19 2024	1712708539	0	212	212	196
Wed Apr 10 00:22:14 2024	1712708534	0	212	212	200
Wed Apr 10 00:22:14 2024	1712708534	0	212	212	199
Wed Apr 10 00:22:16 2024	1712708536	0	212	212	198
Wed Apr 10 00:22:14 2024	1712708534	0	212	212	198
Wed Apr 10 00:22:08 2024	1712708528	0	212	212	198
Wed Apr 10 00:22:08 2024	1712708528	0	212	212	196
Wed Apr 10 00:22:10 2024	1712708530	0	212	212	200
Wed Apr 10 00:22:09 2024	1712708529	0	212	212	197
Wed Apr 10 00:22:16 2024	1712708536	0	212	212	200
Wed Apr 10 00:22:07 2024	1712708527	0	212	212	201
Wed Apr 10 00:22:18 2024	1712708538	0	212	212	200
Wed Apr 10 00:22:07 2024	1712708527	0	212	212	199
Wed Apr 10 00:22:08 2024	1712708528	0	212	212	198
Wed Apr 10 00:22:14 2024	1712708534	0	212	212	201
Wed Apr 10 00:22:14 2024	1712708534	0	212	212	199
Wed Apr 10 00:22:08 2024	1712708528	0	212	212	199
Wed Apr 10 00:22:14 2024	1712708534	0	212	212	199
Wed Apr 10 00:22:14 2024	1712708534	0	212	212	200
Wed Apr 10 00:22:14 2024	1712708534	0	212	212	199
Wed Apr 10 00:22:06 2024	1712708526	0	212	212	198
Wed Apr 10 00:22:15 2024	1712708535	0	212	212	198
Wed Apr 10 00:22:06 2024	1712708526	0	212	212	200
Wed Apr 10 00:22:08 2024	1712708528	0	212	212	201
Wed Apr 10 00:22:10 2024	1712708530	0	212	212	199
Wed Apr 10 00:22:09 2024	1712708529	0	212	212	197
Wed Apr 10 00:22:17 2024	1712708537	0	212	212	200
Wed Apr 10 00:22:18 2024	1712708538	0	212	212	199
Wed Apr 10 00:22:06 2024	1712708526	0	212	212	198
Wed Apr 10 00:22:20 2024	1712708540	0	212	212	200
Wed Apr 10 00:22:16 2024	1712708536	0	212	212	199
Wed Apr 10 00:22:15 2024	1712708535	0	212	212	199
Wed Apr 10 00:22:14 2024	1712708534	0	212	212	199
Wed Apr 10 00:22:06 2024	1712708526	0	212	212	200
Wed Apr 10 00:22:17 2024	1712708537	0	212	212	199
Wed Apr 10 00:22:08 2024	1712708528	0	212	212	200
Wed Apr 10 00:22:09 2024	1712708529	0	212	212	199
Wed Apr 10 00:22:10 2024	1712708530	0	212	212	198
Wed Apr 10 00:22:17 2024	1712708537	0	212	212	201
Wed Apr 10 00:22:14 2024	1712708534	0	212	212	198
Wed Apr 10 00:22:17 2024	1712708537	0	212	212	200
Wed Apr 10 00:22:20 2024	1712708540	0	212	212	197
Wed Apr 10 00:22:08 2024	1712708528	0	212	212	197
Wed Apr 10 00:22:07 2024	1712708527	0	212	212	199
Wed Apr 10 00:22:16 2024	1712708536	0	212	212	199
Wed Apr 10 00:22:09 2024	1712708529	0	212	212	199
Wed Apr 10 00:22:16 2024	1712708536	0	212	212	200
Wed Apr 10 00:22:11 2024	1712708531	0	212	212	198
Wed Apr 10 00:22:08 2024	1712708528	0	212	212	197
Wed Apr 10 00:22:16 2024	1712708536	0	212	212	198
Wed Apr 10 00:22:08 2024	1712708528	0	212	212	200
Wed Apr 10 00:22:20 2024	1712708540	0	212	212	200
Wed Apr 10 00:22:07 2024	1712708527	0	212	212	199
Wed Apr 10 00:22:07 2024	1712708527	0	212	212	199
Wed Apr 10 00:22:14 2024	1712708534	0	212	212	200
Wed Apr 10 00:22:14 2024	1712708534	0	212	212	198
Wed Apr 10 00:22:20 2024	1712708540	0	212	212	200
Wed Apr 10 00:22:18 2024	1712708538	0	212	212	200
Wed Apr 10 00:22:10 2024	1712708530	0	212	212	199
Wed Apr 10 00:22:14 2024	1712708534	0	212	212	199
Wed Apr 10 00:22:08 2024	1712708528	0	212	212	198
Wed Apr 10 00:22:18 2024	1712708538	0	212	212	196
Wed Apr 10 00:22:16 2024	1712708536	0	212	212	197
Wed Apr 10 00:22:18 2024	1712708538	0	212	212	198
Wed Apr 10 00:22:11 2024	1712708531	0	212	212	197
Wed Apr 10 00:22:08 2024	1712708528	0	212	212	201
Wed Apr 10 00:22:18 2024	1712708538	0	212	212	201
Wed Apr 10 00:22:08 2024	1712708528	0	212	212	199
Wed Apr 10 00:22:10 2024	1712708530	0	212	212	199
Wed Apr 10 00:22:19 2024	1712708539	0	212	212	199
Wed Apr 10 00:22:14 2024	1712708534	0	212	212	200
Wed Apr 10 00:22:08 2024	1712708528	0	212	212	198
Wed Apr 10 00:22:14 2024	1712708534	0	212	212	201
Wed Apr 10 00:22:14 2024	1712708534	0	212	212	198
Wed Apr 10 00:22:17 2024	1712708537	0	212	212	200
Wed Apr 10 00:22:14 2024	1712708534	0	212	212	199
Wed Apr 10 00:22:14 2024	1712708534	0	212	212	197
Wed Apr 10 00:22:07 2024	1712708527	0	212	212	198
Wed Apr 10 00:22:18 2024	1712708538	0	212	212	197
Wed Apr 10 00:22:14 2024	1712708534	0	212	212	200
Wed Apr 10 00:22:10 2024	1712708530	0	212	212	200
Wed Apr 10 00:22:14 2024	1712708534	0	212	212	199
Wed Apr 10 00:22:18 2024	1712708538	0	212	212	198
Wed Apr 10 00:22:09 2024	1712708529	0	212	212	199
Wed Apr 10 00:22:09 2024	1712708529	0	212	212	200
Wed Apr 10 00:22:08 2024	1712708528	0	212	212	198
Wed Apr 10 00:22:10 2024	1712708530	0	212	212	200
Wed Apr 10 00:22:08 2024	1712708528	0	212	212	198
Wed Apr 10 00:22:10 2024	1712708530	0	212	212	199
Wed Apr 10 00:22:14 2024	1712708534	0	212	212	198
Wed Apr 10 00:22:18 2024	1712708538	0	212	212	197
Wed Apr 10 00:22:09 2024	1712708529	0	212	212	199
Wed Apr 10 00:22:09 2024	1712708529	0	212	212	199
Wed Apr 10 00:22:07 2024	1712708527	0	212	212	201
Wed Apr 10 00:22:19 2024	1712708539	0	212	212	200
Wed Apr 10 00:22:08 2024	1712708528	0	212	212	201
Wed Apr 10 00:22:19 2024	1712708539	0	212	212	199
Wed Apr 10 00:22:16 2024	1712708536	0	212	212	198
Wed Apr 10 00:22:19 2024	1712708539	0	212	212	198
Wed Apr 10 00:22:13 2024	1712708533	0	212	212	201
Wed Apr 10 00:22:11 2024	1712708531	0	212	212	197
Wed Apr 10 00:22:18 2024	1712708538	0	212	212	197
Wed Apr 10 00:22:14 2024	1712708534	0	212	212	200
Wed Apr 10 00:22:09 2024	1712708529	0	212	212	200
Wed Apr 10 00:22:20 2024	1712708540	0	212	212	201
Wed Apr 10 00:22:14 2024	1712708534	0	212	212	199
Wed Apr 10 00:22:14 2024	1712708534	0	212	212	201
Wed Apr 10 00:22:08 2024	1712708528	0	212	212	199
Wed Apr 10 00:22:08 2024	1712708528	0	212	212	200
Wed Apr 10 00:22:09 2024	1712708529	0	212	212	200
Wed Apr 10 00:22:07 2024	1712708527	0	212	212	199
Wed Apr 10 00:22:17 2024	1712708537	0	212	212	199
Wed Apr 10 00:22:10 2024	1712708530	0	212	212	197
Wed Apr 10 00:22:08 2024	1712708528	0	212	212	199
Wed Apr 10 00:22:11 2024	1712708531	0	212	212	192
Wed Apr 10 00:22:16 2024	1712708536	0	212	212	200
Wed Apr 10 00:22:10 2024	1712708530	0	212	212	197
Wed Apr 10 00:22:16 2024	1712708536	0	212	212	201
Wed Apr 10 00:22:16 2024	1712708536	0	212	212	200
Wed Apr 10 00:22:16 2024	1712708536	0	212	212	200
Wed Apr 10 00:22:07 2024	1712708527	0	212	212	201
Wed Apr 10 00:22:18 2024	1712708538	0	212	212	197
Wed Apr 10 00:22:19 2024	1712708539	0	212	212	197
Wed Apr 10 00:22:08 2024	1712708528	0	212	212	200
Wed Apr 10 00:22:19 2024	1712708539	0	212	212	199
Wed Apr 10 00:22:20 2024	1712708540	0	212	212	199
Wed Apr 10 00:22:10 2024	1712708530	0	212	212	200
Wed Apr 10 00:22:15 2024	1712708535	0	212	212	199
Wed Apr 10 00:22:09 2024	1712708529	0	212	212	200
Wed Apr 10 00:22:20 2024	1712708540	0	212	212	201
Wed Apr 10 00:22:06 2024	1712708526	0	212	212	199
Wed Apr 10 00:22:18 2024	1712708538	0	212	212	199
Wed Apr 10 00:22:06 2024	1712708526	0	212	212	200
Wed Apr 10 00:22:17 2024	1712708537	0	212	212	199
Wed Apr 10 00:22:16 2024	1712708536	0	212	212	200
Wed Apr 10 00:22:18 2024	1712708538	0	212	212	200
Wed Apr 10 00:22:16 2024	1712708536	0	212	212	200
Wed Apr 10 00:22:09 2024	1712708529	0	212	212	198
Wed Apr 10 00:22:09 2024	1712708529	0	212	212	201
Wed Apr 10 00:22:08 2024	1712708528	0	212	212	200
Wed Apr 10 00:22:17 2024	1712708537	0	212	212	198
Wed Apr 10 00:22:19 2024	1712708539	0	212	212	199
Wed Apr 10 00:22:16 2024	1712708536	0	212	212	201
Wed Apr 10 00:22:20 2024	1712708540	0	212	212	201
Wed Apr 10 00:22:09 2024	1712708529	0	212	212	197
Wed Apr 10 00:22:20 2024	1712708540	0	212	212	199
Wed Apr 10 00:22:15 2024	1712708535	0	212	212	196
Wed Apr 10 00:22:16 2024	1712708536	0	212	212	200
Wed Apr 10 00:22:07 2024	1712708527	0	212	212	201
Wed Apr 10 00:22:18 2024	1712708538	0	212	212	201
Wed Apr 10 00:22:14 2024	1712708534	0	212	212	201
Wed Apr 10 00:22:17 2024	1712708537	0	212	212	200
Wed Apr 10 00:22:20 2024	1712708540	0	212	212	200
Wed Apr 10 00:22:11 2024	1712708531	0	212	212	199
Wed Apr 10 00:22:14 2024	1712708534	0	212	212	200
Wed Apr 10 00:22:07 2024	1712708527	0	212	212	197
Wed Apr 10 00:22:08 2024	1712708528	0	212	212	199
Wed Apr 10 00:22:18 2024	1712708538	0	212	212	199
Wed Apr 10 00:22:15 2024	1712708535	0	212	212	199
Wed Apr 10 00:22:19 2024	1712708539	0	212	212	198
Wed Apr 10 00:22:17 2024	1712708537	0	212	212	200
Wed Apr 10 00:22:15 2024	1712708535	0	212	212	199
Wed Apr 10 00:22:08 2024	1712708528	0	212	212	199
Wed Apr 10 00:22:19 2024	1712708539	0	212	212	201
Wed Apr 10 00:22:07 2024	1712708527	0	212	212	198
Wed Apr 10 00:22:07 2024	1712708527	0	212	212	200
Wed Apr 10 00:22:08 2024	1712708528	0	212	212	201
Wed Apr 10 00:22:16 2024	1712708536	0	212	212	200
Wed Apr 10 00:22:08 2024	1712708528	0	212	212	199
Wed Apr 10 00:22:16 2024	1712708536	0	212	212	199
Wed Apr 10 00:22:18 2024	1712708538	0	212	212	199
Wed Apr 10 00:22:10 2024	1712708530	0	212	212	199
Wed Apr 10 00:22:10 2024	1712708530	0	212	212	199
Wed Apr 10 00:22:17 2024	1712708537	0	212	212	200
Wed Apr 10 00:22:20 2024	1712708540	0	212	212	201
Wed Apr 10 00:22:14 2024	1712708534	0	212	212	200
Wed Apr 10 00:22:17 2024	1712708537	0	212	212	201
Wed Apr 10 00:22:18 2024	1712708538	0	212	212	197
Wed Apr 10 00:22:20 2024	1712708540	0	212	212	201
Wed Apr 10 00:22:17 2024	1712708537	0	212	212	200
Wed Apr 10 00:22:18 2024	1712708538	0	212	212	199
Wed Apr 10 00:22:14 2024	1712708534	0	212	212	202
Wed Apr 10 00:22:17 2024	1712708537	0	212	212	200
Wed Apr 10 00:22:19 2024	1712708539	0	212	212	200
Wed Apr 10 00:22:19 2024	1712708539	0	212	212	198
Wed Apr 10 00:22:19 2024	1712708539	0	212	212	200
Wed Apr 10 00:22:17 2024	1712708537	0	212	212	199
Wed Apr 10 00:22:08 2024	1712708528	0	212	212	200
Wed Apr 10 00:22:09 2024	1712708529	0	212	212	199
Wed Apr 10 00:22:16 2024	1712708536	0	212	212	199
Wed Apr 10 00:22:14 2024	1712708534	0	212	212	197
Wed Apr 10 00:22:14 2024	1712708534	0	212	212	198
Wed Apr 10 00:22:18 2024	1712708538	0	212	212	199
Wed Apr 10 00:22:10 2024	1712708530	0	212	212	201
Wed Apr 10 00:22:08 2024	1712708528	0	212	212	202
Wed Apr 10 00:22:14 2024	1712708534	0	212	212	198
Wed Apr 10 00:22:17 2024	1712708537	0	212	212	202
Wed Apr 10 00:22:16 2024	1712708536	0	212	212	200
Wed Apr 10 00:22:08 2024	1712708528	0	212	212	201
Wed Apr 10 00:22:16 2024	1712708536	0	212	212	198
Wed Apr 10 00:22:14 2024	1712708534	0	212	212	196
Wed Apr 10 00:22:08 2024	1712708528	0	212	212	199
Wed Apr 10 00:22:15 2024	1712708535	0	212	212	199
Wed Apr 10 00:22:11 2024	1712708531	0	212	212	197
Wed Apr 10 00:22:20 2024	1712708540	0	212	212	200
Wed Apr 10 00:22:21 2024	1712708541	0	212	212	198
Wed Apr 10 00:22:19 2024	1712708539	0	212	212	201
Wed Apr 10 00:22:10 2024	1712708530	0	212	212	197
