starttime	seconds	ctime	dtime	ttime	wait
Wed Apr 10 00:04:20 2024	1712707460	0	204	204	192
Wed Apr 10 00:04:17 2024	1712707457	0	204	204	194
Wed Apr 10 00:04:21 2024	1712707461	0	204	204	193
Wed Apr 10 00:04:10 2024	1712707450	0	204	204	193
Wed Apr 10 00:04:16 2024	1712707456	0	204	204	191
Wed Apr 10 00:04:21 2024	1712707461	0	204	204	193
Wed Apr 10 00:04:20 2024	1712707460	0	204	204	192
Wed Apr 10 00:04:20 2024	1712707460	0	204	204	193
Wed Apr 10 00:04:10 2024	1712707450	0	204	204	190
Wed Apr 10 00:04:20 2024	1712707460	0	204	204	192
Wed Apr 10 00:04:21 2024	1712707461	0	204	204	193
Wed Apr 10 00:04:10 2024	1712707450	0	204	204	191
Wed Apr 10 00:04:14 2024	1712707454	0	204	204	194
Wed Apr 10 00:04:21 2024	1712707461	0	204	204	193
Wed Apr 10 00:04:19 2024	1712707459	0	204	204	193
Wed Apr 10 00:04:16 2024	1712707456	0	204	204	191
Wed Apr 10 00:04:11 2024	1712707451	0	204	204	189
Wed Apr 10 00:04:07 2024	1712707447	0	204	204	194
Wed Apr 10 00:04:11 2024	1712707451	0	204	204	190
Wed Apr 10 00:04:19 2024	1712707459	0	204	204	191
Wed Apr 10 00:04:21 2024	1712707461	0	204	204	191
Wed Apr 10 00:04:18 2024	1712707458	0	204	204	192
Wed Apr 10 00:04:21 2024	1712707461	0	204	204	194
Wed Apr 10 00:04:15 2024	1712707455	0	204	204	194
Wed Apr 10 00:04:06 2024	1712707446	0	204	204	193
Wed Apr 10 00:04:20 2024	1712707460	0	204	204	194
Wed Apr 10 00:04:07 2024	1712707447	0	204	204	191
Wed Apr 10 00:04:07 2024	1712707447	0	204	205	192
Wed Apr 10 00:04:19 2024	1712707459	0	204	205	192
Wed Apr 10 00:04:15 2024	1712707455	0	204	205	193
Wed Apr 10 00:04:19 2024	1712707459	0	204	205	192
Wed Apr 10 00:04:14 2024	1712707454	0	204	205	193
Wed Apr 10 00:04:10 2024	1712707450	0	204	205	193
Wed Apr 10 00:04:07 2024	1712707447	0	204	205	194
Wed Apr 10 00:04:10 2024	1712707450	0	205	205	193
Wed Apr 10 00:04:16 2024	1712707456	0	205	205	192
Wed Apr 10 00:04:14 2024	1712707454	0	205	205	194
Wed Apr 10 00:04:16 2024	1712707456	0	205	205	194
Wed Apr 10 00:04:19 2024	1712707459	0	205	205	194
Wed Apr 10 00:04:10 2024	1712707450	0	205	205	193
Wed Apr 10 00:04:19 2024	1712707459	0	205	205	192
Wed Apr 10 00:04:15 2024	1712707455	0	205	205	192
Wed Apr 10 00:04:06 2024	1712707446	0	205	205	187
Wed Apr 10 00:04:06 2024	1712707446	0	205	205	185
Wed Apr 10 00:04:19 2024	1712707459	0	205	205	191
Wed Apr 10 00:04:19 2024	1712707459	0	205	205	191
Wed Apr 10 00:04:19 2024	1712707459	0	205	205	192
Wed Apr 10 00:04:20 2024	1712707460	0	205	205	192
Wed Apr 10 00:04:21 2024	1712707461	0	205	205	193
Wed Apr 10 00:04:16 2024	1712707456	0	205	205	190
Wed Apr 10 00:04:19 2024	1712707459	0	205	205	193
Wed Apr 10 00:04:07 2024	1712707447	0	205	205	193
Wed Apr 10 00:04:16 2024	1712707456	0	204	205	193
Wed Apr 10 00:04:16 2024	1712707456	0	205	205	193
Wed Apr 10 00:04:09 2024	1712707449	0	204	205	190
Wed Apr 10 00:04:20 2024	1712707460	0	205	205	191
Wed Apr 10 00:04:19 2024	1712707459	0	205	205	193
Wed Apr 10 00:04:22 2024	1712707462	0	205	205	193
Wed Apr 10 00:04:21 2024	1712707461	0	205	205	193
Wed Apr 10 00:04:19 2024	1712707459	0	205	205	190
Wed Apr 10 00:04:20 2024	1712707460	0	205	205	193
Wed Apr 10 00:04:14 2024	1712707454	0	205	205	194
Wed Apr 10 00:04:07 2024	1712707447	0	205	205	193
Wed Apr 10 00:04:20 2024	1712707460	0	205	205	190
Wed Apr 10 00:04:19 2024	1712707459	0	205	205	192
Wed Apr 10 00:04:19 2024	1712707459	0	205	205	193
Wed Apr 10 00:04:21 2024	1712707461	0	205	205	192
Wed Apr 10 00:04:21 2024	1712707461	0	205	205	193
Wed Apr 10 00:04:20 2024	1712707460	0	205	205	194
Wed Apr 10 00:04:09 2024	1712707449	0	205	205	194
Wed Apr 10 00:04:19 2024	1712707459	0	205	205	193
Wed Apr 10 00:04:19 2024	1712707459	0	205	205	191
Wed Apr 10 00:04:19 2024	1712707459	0	205	205	192
Wed Apr 10 00:04:07 2024	1712707447	0	205	205	194
Wed Apr 10 00:04:07 2024	1712707447	0	205	205	194
Wed Apr 10 00:04:07 2024	1712707447	0	205	205	190
Wed Apr 10 00:04:21 2024	1712707461	0	205	205	192
Wed Apr 10 00:04:14 2024	1712707454	0	205	205	193
Wed Apr 10 00:04:14 2024	1712707454	0	205	205	193
Wed Apr 10 00:04:20 2024	1712707460	0	205	205	192
Wed Apr 10 00:04:15 2024	1712707455	0	205	205	191
Wed Apr 10 00:04:10 2024	1712707450	0	205	205	192
Wed Apr 10 00:04:19 2024	1712707459	0	205	205	191
Wed Apr 10 00:04:14 2024	1712707454	0	205	205	194
Wed Apr 10 00:04:19 2024	1712707459	0	205	205	192
Wed Apr 10 00:04:19 2024	1712707459	0	205	205	191
Wed Apr 10 00:04:19 2024	1712707459	0	205	205	192
Wed Apr 10 00:04:17 2024	1712707457	0	205	205	192
Wed Apr 10 00:04:11 2024	1712707451	0	205	205	192
Wed Apr 10 00:04:07 2024	1712707447	0	204	205	191
Wed Apr 10 00:04:16 2024	1712707456	0	205	205	193
Wed Apr 10 00:04:19 2024	1712707459	0	205	205	188
Wed Apr 10 00:04:19 2024	1712707459	0	205	205	189
Wed Apr 10 00:04:14 2024	1712707454	0	205	205	193
Wed Apr 10 00:04:08 2024	1712707448	0	205	205	192
Wed Apr 10 00:04:15 2024	1712707455	0	205	205	192
Wed Apr 10 00:04:10 2024	1712707450	0	205	205	190
Wed Apr 10 00:04:15 2024	1712707455	0	205	205	193
Wed Apr 10 00:04:14 2024	1712707454	0	205	205	193
Wed Apr 10 00:04:20 2024	1712707460	0	205	205	194
Wed Apr 10 00:04:12 2024	1712707452	0	205	205	193
Wed Apr 10 00:04:21 2024	1712707461	0	205	205	194
Wed Apr 10 00:04:19 2024	1712707459	0	205	205	191
Wed Apr 10 00:04:19 2024	1712707459	0	205	205	192
Wed Apr 10 00:04:07 2024	1712707447	0	205	205	193
Wed Apr 10 00:04:15 2024	1712707455	0	205	205	191
Wed Apr 10 00:04:17 2024	1712707457	0	205	205	192
Wed Apr 10 00:04:07 2024	1712707447	0	205	205	194
Wed Apr 10 00:04:14 2024	1712707454	0	205	205	193
Wed Apr 10 00:04:07 2024	1712707447	0	205	205	190
Wed Apr 10 00:04:07 2024	1712707447	0	205	205	191
Wed Apr 10 00:04:19 2024	1712707459	0	205	205	192
Wed Apr 10 00:04:21 2024	1712707461	0	205	205	193
Wed Apr 10 00:04:07 2024	1712707447	0	205	205	191
Wed Apr 10 00:04:17 2024	1712707457	0	205	205	192
Wed Apr 10 00:04:19 2024	1712707459	0	205	205	193
Wed Apr 10 00:04:20 2024	1712707460	0	205	205	193
Wed Apr 10 00:04:15 2024	1712707455	0	205	205	194
Wed Apr 10 00:04:14 2024	1712707454	0	205	205	193
Wed Apr 10 00:04:09 2024	1712707449	0	205	205	187
Wed Apr 10 00:04:16 2024	1712707456	0	205	205	193
Wed Apr 10 00:04:06 2024	1712707446	0	205	205	193
Wed Apr 10 00:04:20 2024	1712707460	0	205	205	192
Wed Apr 10 00:04:19 2024	1712707459	0	205	205	192
Wed Apr 10 00:04:16 2024	1712707456	0	205	205	191
Wed Apr 10 00:04:07 2024	1712707447	0	205	205	191
Wed Apr 10 00:04:07 2024	1712707447	0	205	205	190
Wed Apr 10 00:04:14 2024	1712707454	0	205	205	194
Wed Apr 10 00:04:07 2024	1712707447	0	205	205	194
Wed Apr 10 00:04:07 2024	1712707447	0	205	205	191
Wed Apr 10 00:04:21 2024	1712707461	0	205	205	193
Wed Apr 10 00:04:19 2024	1712707459	0	205	205	191
Wed Apr 10 00:04:10 2024	1712707450	0	205	205	192
Wed Apr 10 00:04:19 2024	1712707459	0	205	205	192
Wed Apr 10 00:04:16 2024	1712707456	0	205	205	194
Wed Apr 10 00:04:19 2024	1712707459	0	205	205	192
Wed Apr 10 00:04:20 2024	1712707460	0	205	205	192
Wed Apr 10 00:04:06 2024	1712707446	0	205	205	193
Wed Apr 10 00:04:14 2024	1712707454	0	205	205	191
Wed Apr 10 00:04:18 2024	1712707458	0	205	205	193
Wed Apr 10 00:04:10 2024	1712707450	0	205	205	194
Wed Apr 10 00:04:11 2024	1712707451	0	205	205	191
Wed Apr 10 00:04:18 2024	1712707458	0	205	205	194
Wed Apr 10 00:04:12 2024	1712707452	0	205	205	194
Wed Apr 10 00:04:07 2024	1712707447	0	205	205	192
Wed Apr 10 00:04:06 2024	1712707446	0	205	205	193
Wed Apr 10 00:04:17 2024	1712707457	0	205	205	191
Wed Apr 10 00:04:07 2024	1712707447	0	205	205	193
Wed Apr 10 00:04:15 2024	1712707455	0	205	205	192
Wed Apr 10 00:04:06 2024	1712707446	0	205	205	193
Wed Apr 10 00:04:11 2024	1712707451	0	205	205	194
Wed Apr 10 00:04:07 2024	1712707447	0	205	205	194
Wed Apr 10 00:04:07 2024	1712707447	0	205	205	193
Wed Apr 10 00:04:16 2024	1712707456	0	205	205	193
Wed Apr 10 00:04:11 2024	1712707451	0	205	205	189
Wed Apr 10 00:04:19 2024	1712707459	0	205	205	194
Wed Apr 10 00:04:19 2024	1712707459	0	205	205	190
Wed Apr 10 00:04:19 2024	1712707459	0	205	205	193
Wed Apr 10 00:04:16 2024	1712707456	0	205	205	193
Wed Apr 10 00:04:19 2024	1712707459	0	205	205	192
Wed Apr 10 00:04:19 2024	1712707459	0	205	205	192
Wed Apr 10 00:04:21 2024	1712707461	0	205	205	193
Wed Apr 10 00:04:20 2024	1712707460	0	205	205	191
Wed Apr 10 00:04:07 2024	1712707447	0	205	205	193
Wed Apr 10 00:04:16 2024	1712707456	0	205	205	192
Wed Apr 10 00:04:21 2024	1712707461	0	205	205	194
Wed Apr 10 00:04:16 2024	1712707456	0	205	205	193
Wed Apr 10 00:04:21 2024	1712707461	0	205	205	193
Wed Apr 10 00:04:15 2024	1712707455	0	205	205	193
Wed Apr 10 00:04:14 2024	1712707454	0	205	205	193
Wed Apr 10 00:04:19 2024	1712707459	0	205	205	192
Wed Apr 10 00:04:07 2024	1712707447	0	205	205	191
Wed Apr 10 00:04:19 2024	1712707459	0	205	205	193
Wed Apr 10 00:04:10 2024	1712707450	0	205	205	193
Wed Apr 10 00:04:07 2024	1712707447	0	205	205	193
Wed Apr 10 00:04:07 2024	1712707447	0	205	205	190
Wed Apr 10 00:04:21 2024	1712707461	0	205	205	193
Wed Apr 10 00:04:14 2024	1712707454	0	205	205	194
Wed Apr 10 00:04:21 2024	1712707461	0	205	205	191
Wed Apr 10 00:04:19 2024	1712707459	0	205	205	192
Wed Apr 10 00:04:22 2024	1712707462	0	205	205	192
Wed Apr 10 00:04:19 2024	1712707459	0	205	205	191
Wed Apr 10 00:04:15 2024	1712707455	0	205	205	192
Wed Apr 10 00:04:10 2024	1712707450	0	205	205	192
Wed Apr 10 00:04:06 2024	1712707446	0	205	205	191
Wed Apr 10 00:04:22 2024	1712707462	0	205	205	192
Wed Apr 10 00:04:21 2024	1712707461	0	205	205	192
Wed Apr 10 00:04:16 2024	1712707456	0	205	205	191
Wed Apr 10 00:04:16 2024	1712707456	0	205	205	192
Wed Apr 10 00:04:07 2024	1712707447	0	205	205	190
Wed Apr 10 00:04:14 2024	1712707454	0	205	205	191
Wed Apr 10 00:04:10 2024	1712707450	0	205	205	191
Wed Apr 10 00:04:16 2024	1712707456	0	205	205	194
Wed Apr 10 00:04:10 2024	1712707450	0	205	205	191
Wed Apr 10 00:04:20 2024	1712707460	0	205	205	193
Wed Apr 10 00:04:20 2024	1712707460	0	205	205	190
Wed Apr 10 00:04:21 2024	1712707461	0	205	205	192
Wed Apr 10 00:04:17 2024	1712707457	0	205	205	194
Wed Apr 10 00:04:19 2024	1712707459	0	205	205	192
Wed Apr 10 00:04:20 2024	1712707460	0	205	205	191
Wed Apr 10 00:04:09 2024	1712707449	0	205	205	189
Wed Apr 10 00:04:20 2024	1712707460	0	205	205	194
Wed Apr 10 00:04:21 2024	1712707461	0	205	205	191
Wed Apr 10 00:04:16 2024	1712707456	0	205	205	193
Wed Apr 10 00:04:10 2024	1712707450	0	205	205	190
Wed Apr 10 00:04:09 2024	1712707449	0	205	205	191
Wed Apr 10 00:04:14 2024	1712707454	0	205	205	193
Wed Apr 10 00:04:19 2024	1712707459	0	205	205	194
Wed Apr 10 00:04:21 2024	1712707461	0	205	205	192
Wed Apr 10 00:04:22 2024	1712707462	0	205	205	192
Wed Apr 10 00:04:16 2024	1712707456	0	205	205	194
Wed Apr 10 00:04:21 2024	1712707461	0	205	205	192
Wed Apr 10 00:04:17 2024	1712707457	0	205	205	193
Wed Apr 10 00:04:19 2024	1712707459	0	205	205	193
Wed Apr 10 00:04:15 2024	1712707455	0	205	205	193
Wed Apr 10 00:04:19 2024	1712707459	0	205	205	193
Wed Apr 10 00:04:21 2024	1712707461	0	205	205	194
Wed Apr 10 00:04:18 2024	1712707458	0	205	205	195
Wed Apr 10 00:04:06 2024	1712707446	0	205	205	192
Wed Apr 10 00:04:21 2024	1712707461	0	205	205	192
Wed Apr 10 00:04:06 2024	1712707446	0	205	205	193
Wed Apr 10 00:04:19 2024	1712707459	0	205	205	194
Wed Apr 10 00:04:16 2024	1712707456	0	205	205	194
Wed Apr 10 00:04:20 2024	1712707460	0	205	205	191
Wed Apr 10 00:04:18 2024	1712707458	0	205	205	192
Wed Apr 10 00:04:15 2024	1712707455	0	205	205	194
Wed Apr 10 00:04:16 2024	1712707456	0	205	205	193
Wed Apr 10 00:04:15 2024	1712707455	0	205	205	192
Wed Apr 10 00:04:19 2024	1712707459	0	205	205	193
Wed Apr 10 00:04:21 2024	1712707461	0	205	205	193
Wed Apr 10 00:04:14 2024	1712707454	0	205	205	193
Wed Apr 10 00:04:16 2024	1712707456	0	205	205	194
Wed Apr 10 00:04:07 2024	1712707447	0	205	205	194
Wed Apr 10 00:04:15 2024	1712707455	0	205	205	195
Wed Apr 10 00:04:21 2024	1712707461	0	205	205	191
Wed Apr 10 00:04:16 2024	1712707456	0	205	205	191
Wed Apr 10 00:04:12 2024	1712707452	0	205	205	193
Wed Apr 10 00:04:15 2024	1712707455	0	205	205	193
Wed Apr 10 00:04:14 2024	1712707454	0	205	205	193
Wed Apr 10 00:04:19 2024	1712707459	0	205	205	194
Wed Apr 10 00:04:16 2024	1712707456	0	205	205	194
Wed Apr 10 00:04:16 2024	1712707456	0	205	205	193
Wed Apr 10 00:04:06 2024	1712707446	0	205	205	193
Wed Apr 10 00:04:21 2024	1712707461	0	205	205	193
Wed Apr 10 00:04:07 2024	1712707447	0	205	205	192
Wed Apr 10 00:04:21 2024	1712707461	0	205	205	193
Wed Apr 10 00:04:16 2024	1712707456	0	205	205	191
Wed Apr 10 00:04:13 2024	1712707453	0	205	205	193
Wed Apr 10 00:04:18 2024	1712707458	0	205	205	195
Wed Apr 10 00:04:19 2024	1712707459	0	205	205	193
Wed Apr 10 00:04:08 2024	1712707448	0	205	205	194
Wed Apr 10 00:04:15 2024	1712707455	0	205	205	194
Wed Apr 10 00:04:22 2024	1712707462	0	205	205	192
Wed Apr 10 00:04:14 2024	1712707454	0	205	205	193
Wed Apr 10 00:04:16 2024	1712707456	0	205	205	193
Wed Apr 10 00:04:06 2024	1712707446	0	205	205	193
Wed Apr 10 00:04:14 2024	1712707454	0	205	205	193
Wed Apr 10 00:04:16 2024	1712707456	0	205	205	192
Wed Apr 10 00:04:21 2024	1712707461	0	205	205	193
Wed Apr 10 00:04:18 2024	1712707458	0	205	205	193
Wed Apr 10 00:04:17 2024	1712707457	0	205	205	192
Wed Apr 10 00:04:22 2024	1712707462	0	205	205	194
Wed Apr 10 00:04:19 2024	1712707459	0	205	205	192
Wed Apr 10 00:04:21 2024	1712707461	0	205	205	194
Wed Apr 10 00:04:15 2024	1712707455	0	205	205	194
Wed Apr 10 00:04:06 2024	1712707446	0	205	205	195
Wed Apr 10 00:04:14 2024	1712707454	0	205	205	194
Wed Apr 10 00:04:12 2024	1712707452	0	205	205	194
Wed Apr 10 00:04:07 2024	1712707447	0	205	205	194
Wed Apr 10 00:04:10 2024	1712707450	0	205	205	193
Wed Apr 10 00:04:06 2024	1712707446	0	205	205	193
Wed Apr 10 00:04:21 2024	1712707461	0	205	205	194
Wed Apr 10 00:04:21 2024	1712707461	0	205	205	194
Wed Apr 10 00:04:19 2024	1712707459	0	205	205	194
Wed Apr 10 00:04:12 2024	1712707452	0	205	205	192
Wed Apr 10 00:04:15 2024	1712707455	0	205	205	193
Wed Apr 10 00:04:19 2024	1712707459	0	205	205	193
Wed Apr 10 00:04:07 2024	1712707447	0	205	205	194
Wed Apr 10 00:04:21 2024	1712707461	0	205	205	192
Wed Apr 10 00:04:22 2024	1712707462	0	205	205	193
Wed Apr 10 00:04:21 2024	1712707461	0	205	205	191
Wed Apr 10 00:04:06 2024	1712707446	0	205	205	194
Wed Apr 10 00:04:10 2024	1712707450	0	205	205	193
Wed Apr 10 00:04:21 2024	1712707461	0	205	205	192
Wed Apr 10 00:04:06 2024	1712707446	0	205	205	195
Wed Apr 10 00:04:14 2024	1712707454	0	205	205	193
Wed Apr 10 00:04:16 2024	1712707456	0	205	205	194
Wed Apr 10 00:04:14 2024	1712707454	0	205	205	192
Wed Apr 10 00:04:21 2024	1712707461	0	205	205	190
Wed Apr 10 00:04:20 2024	1712707460	0	205	205	194
Wed Apr 10 00:04:16 2024	1712707456	0	205	205	195
Wed Apr 10 00:04:14 2024	1712707454	0	205	205	194
Wed Apr 10 00:04:06 2024	1712707446	0	205	205	192
Wed Apr 10 00:04:15 2024	1712707455	0	205	205	194
Wed Apr 10 00:04:07 2024	1712707447	0	205	205	192
Wed Apr 10 00:04:21 2024	1712707461	0	205	205	192
Wed Apr 10 00:04:16 2024	1712707456	0	205	205	193
Wed Apr 10 00:04:22 2024	1712707462	0	205	205	192
Wed Apr 10 00:04:19 2024	1712707459	0	205	205	193
Wed Apr 10 00:04:10 2024	1712707450	0	205	205	191
Wed Apr 10 00:04:07 2024	1712707447	0	205	205	192
Wed Apr 10 00:04:15 2024	1712707455	0	205	205	191
Wed Apr 10 00:04:16 2024	1712707456	0	205	205	194
Wed Apr 10 00:04:06 2024	1712707446	0	205	205	192
Wed Apr 10 00:04:19 2024	1712707459	0	205	205	194
Wed Apr 10 00:04:07 2024	1712707447	0	205	205	193
Wed Apr 10 00:04:21 2024	1712707461	0	205	205	194
Wed Apr 10 00:04:21 2024	1712707461	0	205	205	193
Wed Apr 10 00:04:07 2024	1712707447	0	205	205	192
Wed Apr 10 00:04:16 2024	1712707456	0	205	205	193
Wed Apr 10 00:04:18 2024	1712707458	0	205	205	191
Wed Apr 10 00:04:16 2024	1712707456	0	205	205	195
Wed Apr 10 00:04:19 2024	1712707459	0	205	205	189
Wed Apr 10 00:04:16 2024	1712707456	0	205	205	191
Wed Apr 10 00:04:15 2024	1712707455	0	205	205	191
Wed Apr 10 00:04:21 2024	1712707461	0	205	205	195
Wed Apr 10 00:04:14 2024	1712707454	0	205	205	192
Wed Apr 10 00:04:07 2024	1712707447	0	205	205	194
Wed Apr 10 00:04:19 2024	1712707459	0	205	205	195
Wed Apr 10 00:04:21 2024	1712707461	0	205	205	192
Wed Apr 10 00:04:14 2024	1712707454	0	205	205	193
Wed Apr 10 00:04:21 2024	1712707461	0	205	205	195
Wed Apr 10 00:04:12 2024	1712707452	0	205	205	194
Wed Apr 10 00:04:07 2024	1712707447	0	205	205	194
Wed Apr 10 00:04:15 2024	1712707455	0	205	205	192
Wed Apr 10 00:04:06 2024	1712707446	0	205	205	191
Wed Apr 10 00:04:17 2024	1712707457	0	205	205	190
Wed Apr 10 00:04:07 2024	1712707447	0	205	205	195
Wed Apr 10 00:04:11 2024	1712707451	0	205	205	193
Wed Apr 10 00:04:15 2024	1712707455	0	205	205	195
Wed Apr 10 00:04:15 2024	1712707455	0	205	205	194
Wed Apr 10 00:04:15 2024	1712707455	0	205	205	194
Wed Apr 10 00:04:07 2024	1712707447	0	205	205	192
Wed Apr 10 00:04:11 2024	1712707451	0	205	205	193
Wed Apr 10 00:04:14 2024	1712707454	0	205	205	193
Wed Apr 10 00:04:21 2024	1712707461	0	205	205	194
Wed Apr 10 00:04:07 2024	1712707447	0	205	205	193
Wed Apr 10 00:04:10 2024	1712707450	0	205	205	194
Wed Apr 10 00:04:22 2024	1712707462	0	205	205	193
Wed Apr 10 00:04:07 2024	1712707447	0	205	205	195
Wed Apr 10 00:04:06 2024	1712707446	0	205	205	192
Wed Apr 10 00:04:15 2024	1712707455	0	205	205	194
Wed Apr 10 00:04:15 2024	1712707455	0	205	205	193
Wed Apr 10 00:04:17 2024	1712707457	0	205	205	194
Wed Apr 10 00:04:14 2024	1712707454	0	205	205	193
Wed Apr 10 00:04:15 2024	1712707455	0	205	205	194
Wed Apr 10 00:04:14 2024	1712707454	0	205	205	195
Wed Apr 10 00:04:21 2024	1712707461	0	205	205	192
Wed Apr 10 00:04:07 2024	1712707447	0	205	205	192
Wed Apr 10 00:04:21 2024	1712707461	0	205	205	191
Wed Apr 10 00:04:06 2024	1712707446	0	205	205	193
Wed Apr 10 00:04:22 2024	1712707462	0	205	205	192
Wed Apr 10 00:04:16 2024	1712707456	0	205	205	194
Wed Apr 10 00:04:16 2024	1712707456	0	205	205	192
Wed Apr 10 00:04:21 2024	1712707461	0	205	205	194
Wed Apr 10 00:04:15 2024	1712707455	0	205	205	194
Wed Apr 10 00:04:14 2024	1712707454	0	205	205	195
Wed Apr 10 00:04:22 2024	1712707462	0	205	205	191
Wed Apr 10 00:04:07 2024	1712707447	0	205	205	193
Wed Apr 10 00:04:06 2024	1712707446	0	205	205	195
Wed Apr 10 00:04:19 2024	1712707459	0	205	205	193
Wed Apr 10 00:04:12 2024	1712707452	0	205	205	193
Wed Apr 10 00:04:17 2024	1712707457	0	205	205	187
Wed Apr 10 00:04:14 2024	1712707454	0	205	205	193
Wed Apr 10 00:04:15 2024	1712707455	0	205	205	191
Wed Apr 10 00:04:19 2024	1712707459	0	205	205	194
Wed Apr 10 00:04:19 2024	1712707459	0	205	205	194
Wed Apr 10 00:04:18 2024	1712707458	0	205	205	191
Wed Apr 10 00:04:21 2024	1712707461	0	205	205	192
Wed Apr 10 00:04:21 2024	1712707461	0	205	205	189
Wed Apr 10 00:04:11 2024	1712707451	0	205	205	193
Wed Apr 10 00:04:12 2024	1712707452	0	205	205	195
Wed Apr 10 00:04:16 2024	1712707456	0	205	206	194
Wed Apr 10 00:04:19 2024	1712707459	0	205	206	192
Wed Apr 10 00:04:06 2024	1712707446	0	205	206	194
Wed Apr 10 00:04:07 2024	1712707447	0	205	206	194
Wed Apr 10 00:04:07 2024	1712707447	0	205	206	193
Wed Apr 10 00:04:16 2024	1712707456	0	205	206	192
Wed Apr 10 00:04:21 2024	1712707461	0	205	206	193
Wed Apr 10 00:04:14 2024	1712707454	0	206	206	192
Wed Apr 10 00:04:06 2024	1712707446	0	206	206	194
Wed Apr 10 00:04:07 2024	1712707447	0	205	206	195
Wed Apr 10 00:04:15 2024	1712707455	0	206	206	195
Wed Apr 10 00:04:07 2024	1712707447	0	206	206	194
Wed Apr 10 00:04:14 2024	1712707454	0	206	206	195
Wed Apr 10 00:04:18 2024	1712707458	0	206	206	193
Wed Apr 10 00:04:17 2024	1712707457	0	206	206	193
Wed Apr 10 00:04:07 2024	1712707447	0	206	206	193
Wed Apr 10 00:04:18 2024	1712707458	0	206	206	195
Wed Apr 10 00:04:15 2024	1712707455	0	206	206	189
Wed Apr 10 00:04:19 2024	1712707459	0	206	206	194
Wed Apr 10 00:04:22 2024	1712707462	0	206	206	188
Wed Apr 10 00:04:19 2024	1712707459	0	206	206	194
Wed Apr 10 00:04:21 2024	1712707461	0	206	206	194
Wed Apr 10 00:04:19 2024	1712707459	0	206	206	192
Wed Apr 10 00:04:16 2024	1712707456	0	206	206	194
Wed Apr 10 00:04:16 2024	1712707456	0	206	206	194
Wed Apr 10 00:04:06 2024	1712707446	0	206	206	194
Wed Apr 10 00:04:07 2024	1712707447	0	206	206	191
Wed Apr 10 00:04:16 2024	1712707456	0	206	206	191
Wed Apr 10 00:04:12 2024	1712707452	0	206	206	194
Wed Apr 10 00:04:07 2024	1712707447	0	206	206	194
Wed Apr 10 00:04:16 2024	1712707456	0	206	206	194
Wed Apr 10 00:04:16 2024	1712707456	0	206	206	194
Wed Apr 10 00:04:21 2024	1712707461	0	206	206	194
Wed Apr 10 00:04:20 2024	1712707460	0	206	206	193
Wed Apr 10 00:04:21 2024	1712707461	0	206	206	191
Wed Apr 10 00:04:21 2024	1712707461	0	206	206	189
Wed Apr 10 00:04:16 2024	1712707456	0	206	206	195
Wed Apr 10 00:04:11 2024	1712707451	0	206	206	195
Wed Apr 10 00:04:18 2024	1712707458	0	206	206	192
Wed Apr 10 00:04:09 2024	1712707449	0	206	206	194
Wed Apr 10 00:04:15 2024	1712707455	0	206	206	195
Wed Apr 10 00:04:16 2024	1712707456	0	206	206	192
Wed Apr 10 00:04:07 2024	1712707447	0	206	206	192
Wed Apr 10 00:04:17 2024	1712707457	0	206	206	194
Wed Apr 10 00:04:07 2024	1712707447	0	206	206	191
Wed Apr 10 00:04:11 2024	1712707451	0	206	206	193
Wed Apr 10 00:04:10 2024	1712707450	0	206	206	192
Wed Apr 10 00:04:11 2024	1712707451	0	206	206	194
Wed Apr 10 00:04:16 2024	1712707456	0	206	206	194
Wed Apr 10 00:04:19 2024	1712707459	0	206	206	192
Wed Apr 10 00:04:17 2024	1712707457	0	206	206	194
Wed Apr 10 00:04:21 2024	1712707461	0	206	206	192
Wed Apr 10 00:04:21 2024	1712707461	0	206	206	194
Wed Apr 10 00:04:17 2024	1712707457	0	206	206	193
Wed Apr 10 00:04:20 2024	1712707460	0	206	206	191
Wed Apr 10 00:04:07 2024	1712707447	0	206	206	194
Wed Apr 10 00:04:22 2024	1712707462	0	206	206	187
Wed Apr 10 00:04:07 2024	1712707447	0	206	206	193
Wed Apr 10 00:04:21 2024	1712707461	0	206	206	193
Wed Apr 10 00:04:14 2024	1712707454	0	206	206	195
Wed Apr 10 00:04:15 2024	1712707455	0	206	206	195
Wed Apr 10 00:04:21 2024	1712707461	0	206	206	194
Wed Apr 10 00:04:19 2024	1712707459	0	206	206	194
Wed Apr 10 00:04:15 2024	1712707455	0	206	206	194
Wed Apr 10 00:04:19 2024	1712707459	0	206	206	192
Wed Apr 10 00:04:16 2024	1712707456	0	206	206	194
Wed Apr 10 00:04:17 2024	1712707457	0	206	206	195
Wed Apr 10 00:04:15 2024	1712707455	0	206	206	193
Wed Apr 10 00:04:19 2024	1712707459	0	206	206	195
Wed Apr 10 00:04:14 2024	1712707454	0	206	206	194
Wed Apr 10 00:04:06 2024	1712707446	0	206	206	194
Wed Apr 10 00:04:19 2024	1712707459	0	206	206	195
Wed Apr 10 00:04:06 2024	1712707446	0	206	206	193
Wed Apr 10 00:04:06 2024	1712707446	0	206	206	193
Wed Apr 10 00:04:12 2024	1712707452	0	206	206	194
Wed Apr 10 00:04:15 2024	1712707455	0	206	206	195
Wed Apr 10 00:04:16 2024	1712707456	0	206	206	195
Wed Apr 10 00:04:07 2024	1712707447	0	206	206	192
